intersect_smiles,qm9_id,al9_id
C#CC1C=C(C)C(C)O1,86757,4959901
CC1CC1(O)CCC#N,87234,5777298
N#CC1C2OCC(=O)C12,46652,5630854
CC1CC(=O)C(O)CO1,93783,8610461
N#CC1OC2CCNC12,35584,4811098
C#CC(C)C1(C)CC1O,56628,3578135
OC1(C#CC2CC2)CC1,64936,4599437
CC1(C#N)NCCC1O,95903,1493417
CC1=CCCC2C(C)C12,83809,7204876
CCCCNC(=O)NC,122823,8367392
Cc1cncc(C)c1C,28902,2431196
O=C1CNC12C=CCC2,46303,6695848
CCC1C(O)C1C(C)=O,109741,3873197
COC1COCC12CC2,116217,4544281
COCC1(CO)CC1C,119066,7061034
CNc1ccoc1C#N,31300,9182431
C#CC1OC(C)(C)C1C,77080,659785
CC#CCC1CC1(C)C,53580,669590
C1CC(C23COC2C3)O1,39115,3912886
CCC1=CC(C)OC1C,108860,2020325
CC(=O)C(C)C1CC1O,60606,4125626
C#CC12CC1OC2CO,114594,7468205
C#Cc1cnoc1CC,126202,3360968
COC1(CCO)COC1,119091,9693249
CC1=C(CO)C(=O)OC1,108649,995318
O=C1CC=C2CC=CN12,45672,5747572
CCC1(O)C=CC(=O)C1,103585,4142203
C#CC(O)C(=O)CC#N,56458,4655211
CC1CC1(O)C(C)(C)C,87121,6832714
C#CCC1C(O)C1CO,109826,7592170
CC1C=CC(O)C(C)O1,86214,4959881
CCC1COCOC1=O,116388,3910347
CCC1C(C)C1C(C)=O,109734,4059056
O=C1CCOC(CO)C1,116108,7447995
CC1CC2CC=CC1O2,91704,7135286
N#CC1COCCOC1,35981,7041832
CC(=O)CC1COC1C,94593,4590487
CC1OCC(CC#N)O1,94050,6389529
N#CCOC1CC1CO,113991,7600828
COC1CC(C)=CC1O,112649,8076703
CC1(O)COC1C1CC1,64219,3058415
O=C1CC=CC(O)C1O,84754,5941013
C#CC1CC2CCC12O,73183,5453304
CC1C(O)COCC1O,95796,423293
CC1CC=C(NC=O)C1,92791,6332099
O=C1CC=CC2CCN12,45817,4486541
CCCC(=O)CCCO,121727,4345195
N#CC1COC2CC2O1,35800,6120291
C#CC(C)C1(O)CC1O,56632,2100838
CCC1CC1C(=O)NC,113661,2320545
Cc1cc(CO)n(C)c1,31609,8575181
C#CCC(C#N)NCC,118373,8048561
O=C1C2CCOC1CO2,43177,4486259
CCCC1CC1C1CC1,120750,7252772
CCC1CC(C)OCO1,116155,2865167
COCCC1CNC1=O,122604,4796748
CCCC(=O)C(=O)CO,117043,2227320
CC1(O)CCOCC1=O,64461,551693
CCCC1(O)CCC1=O,118921,2751628
C#CC(=O)C(C)OCC,117906,8004510
OC1CC=CCC12CC2,93109,6974910
C1CC2(CC3CC3C2)O1,38420,793527
N#CC1OCC=CCO1,35852,6249865
N#CC1(CC2CC2)CC1,33505,4601300
CC1CC2(C)C(O)CC12,89150,6187764
CC1C(C)C1C1(C)CC1,76623,28981
C#CC1C=CC2(CC2)O1,35319,2643756
CCCCC1C(C)C1C,122343,8406021
CC(C)C1(C(C)O)CC1,58623,1187529
COC1C(C)C1(C)OC,109691,7766689
C#Cc1cnc(OC)[nH]1,31908,9562202
Cn1ccc(C2CC2)c1,29901,8463849
CC(=O)CNCC(C)=O,56230,3044379
CC1CC2CC(C#N)C12,91296,6725755
N#CC(N)C1CCCO1,57104,5696115
CCC1CCN(C)C1=O,115309,4330334
N#CCCNC1CC1O,89103,4495063
CC(O)C1CCCC1O,59764,1462629
OC12CCC1=CCOC2,72799,5940655
CC(C)Cc1ncco1,26384,3659501
CC1(C)CC=CC1CO,112036,2266344
COc1ccc(C)cn1,31855,9429831
O=C1CCC2OCC2C1,47049,6890881
CCCC(O)C#CC#N,117865,3789726
CCC(CO)CCC#N,102678,9901600
CC1CC2=CC(=O)CC21,90280,6637102
CCC1(O)C2CCCC21,103492,1916948
CC1(CC#N)CC(=O)O1,64676,3475808
CC1(CO)CC2CC2C1,104021,299756
CCC(CO)C(=O)CO,102467,9942732
C#CCNc1ccco1,24056,3934202
O=C1C=CCC(O)C1O,92876,7316113
CCOC1(C)CCCC1,119003,8822986
CCC1OC2(CC2)C1O,114207,4046537
CCCC(C)CC(C)C,118220,4146995
CCC1CC=CC1C#N,115022,3859757
CCNC1C(=O)OC1C,120012,8261039
Cc1occc1NC=O,27056,1597514
CC(O)C1COC1C#N,59689,3208408
CC#CCCC(O)CC,101757,4155642
C#CC1=CC(O)C(C)C1,85631,7199737
CC1OCC2CC=CC21,95273,6355448
O=C1NCC12CCCC2,46328,4626786
CC(C)C1(C)COC1C,58558,745870
CCOCC1CNC1=O,122598,8044909
CC1CC1OC(=O)CN,99123,6603037
CC1OC2C(C#N)C2O1,90466,6334638
CC#CCOCCOC,123081,6467956
CC#CC(C)(O)CC#N,52623,3114988
C#CC1(O)COCC1O,95935,7325971
Cc1cncn1C1CC1,28930,1130172
COC1(CC#N)CC1C,104518,9831918
O=C1C=CCC2(CC2)C1,43851,4422930
N#CCOc1ccco1,24078,4797168
CC(C)(CC#N)NC=O,57669,397668
CC1CC12CC(O)C2=O,87684,5770545
CC1CC2CCC(O1)O2,92345,6407012
CC12CC1CCC2CO,115864,2209510
CC(O)C1=CCCCC1,59051,837764
COC1C(C)=CCC1C,110011,8006565
C#CC1=CC(O)COC1,95746,7293275
CC1COC(C#N)OC1,94069,5958152
C#CCC(CO)CCO,118539,7463517
CCOC1CCC12CC2,121154,8389722
CC1C=CC2CCCC12,84709,7584242
C#CC(OCC)C(C)=O,117516,8197638
CC1CC2(CCC2C)O1,90027,5530230
C#CC(=O)C1CC(C)C1,86512,5433433
CNC1(C(O)C#N)CC1,105010,9217821
OCC1C(O)C1C1CC1,109802,7389201
C#CC1C=CC(OC)C1,113031,8828772
CCC1C(C)=CCC1O,110010,4044838
O=C1CCOCC2CC12,47804,7045726
CCN(C)C(C#N)CN,100890,8338941
CC(=O)C#CC(=O)C#N,53722,1420405
COC1CCC(=O)NC1,115223,7874286
C1=CC2(CC1)C1CCC12,41603,2244068
CC1COCCC(=O)N1,96287,7163580
CCC(=O)C(O)C(C)=O,98220,5493356
CC1CC2CCOC1O2,91759,6576599
CC#CC1CC1(C)OC,103792,9398297
C#CC(C)(O)C1CCC1,57281,15080
CC#CCCCC(C)C,53689,1111566
CCCC1CCC2CC12,121253,7141432
CC1C(=O)C2CC(O)C12,90591,497294
CCCC1(O)CC(C)C1,118754,3235924
CCC(C)C1CC(=O)C1,101209,6391545
CC(=O)C1NCC1C#N,55321,278106
O=C1C=C2C=CCC2O1,45299,5933269
CCC(C#N)CNC=O,102932,7789975
OC1COC2CC2OC1,95253,7367626
CC(O)C#CCC(C)O,59831,350231
CCCOC1(C)CCC1,122192,8797265
C#CC(C)C1C2COC21,56845,3513331
CC#Cc1conc1C,124141,3425658
CNc1cn(C)cc1C,31663,9106481
OCC1(C2CCO2)CC1,105111,7421361
COC1CC=CC1C#N,115028,7776129
C#CC1CC(C(C)C)C1,59371,2357500
C#CC(C)(C)OC(C)C,59942,1019906
CCC1=CC2C(O)C2C1,108949,2137121
C#CC1CNCC(=O)C1,47375,4926829
C1CC2COCOC2C1,42026,2251450
CC1=C(C)C2(C)CC2C1,73811,196840
CCC1(O)CC(C#N)C1,103672,3698444
CC(C)C1CCC12CC2,59664,2401242
CC(O)C#CC(C)C#N,57764,490485
C#CC1(C)OC(=O)C1C,75776,990950
CC1=CC(C)(C#N)OC1,74292,1649524
CC(C#N)N(C)CCO,117990,211802
O=C(C#CCO)CCO,117016,7571141
CC(O)C#CC1COC1,57795,475725
CC(O)C#CC1(O)CC1,57779,2265364
O=C1C=CCC2(CC2)N1,43855,5761595
Cc1cc(O)c(C)n1C,29690,8258057
CCC1OCC(=O)C1=O,115124,4330900
CC1C=CCC1(O)CO,104086,7676763
CN1CCC1(C#N)CN,105639,9510321
N#CCNCC1CCO1,36781,4383660
COCC(O)CC(C)O,118231,5694626
CC#CCCOC1CC1,53697,2252759
CC1C2C=CC(C2)C1C,76874,1380405
CC1CC2OCC12C#N,92384,6113622
CC1CCC2C(=O)CC12,94944,4574323
CC1CC(C(C)CO)O1,101226,3797552
CC1OC(=O)C1C1CC1,85179,4932266
O=C1CCCOCCC1,47923,6185677
OC1C2C=CCCC12O,80151,4410227
CC1=CC2C=CC1C2=O,74675,154123
CC1OCC(C#N)C1O,93643,7164531
OC1C2C=CC1(O)C=C2,79995,5115341
CC1CC=CC(O)C1=O,92892,7055431
CCC(O)CC(N)C#N,101638,3848301
CC1=CC(C)CCC1O,93818,5620361
CC(CO)OCC1CC1,101831,2090361
COCc1ccccc1,33014,6650373
COCCC(C)CC#N,121971,4949888
CC1C2CCC1OCO2,83581,134220
N#CC1C=C2CCC2C1,35536,6475131
N#CC1CC12CC(=O)C2,43866,6917899
CC1(O)CC(CO)C1O,112552,3065430
CC1(O)CC2C(O)C2C1,80399,1464241
OC12CC=CC1CCC2,73632,6696750
COCC1C(=O)OC1C,120022,5749859
CCC(O)C(C)C1CC1,100783,4183922
COCc1occc1C,32762,6670694
N#CC(O)CCCCO,122924,7438291
C#CC1=CCC(C)CC1,93591,7035571
CC1=C(C)C2CC2(C)C1,73829,1031727
CC1(C#CC#N)CCO1,65885,1081883
N#CCC1COC1CO,115764,7616073
C#CC(=O)OC1COC1,42428,6362905
CN(C=O)C12CCC1C2,60902,8065365
C1CC2COCC(C2)O1,41953,882298
CC1CC(O)C1(O)C#N,86272,6738415
C#CC1CCC(C#N)C1,35665,2294466
CC#CC12CC1CC2C,52993,2514300
N#CC1C2CCC(=O)C12,46645,7126086
CC(C#N)OC1(C)CC1,61523,1374811
OCC1CC2C(O)C2O1,114349,7515593
OCC#CCC1CCC1,97945,7667919
COCCOCC(C)C,123152,4418686
CCC1OCC(=O)CO1,115218,1804574
CC12CC=CC(CO1)C2,72457,2964501
OCCC1CC2(O)CC12,120886,7414016
CCOC1CC2CC21C,120933,8202989
CC(C)C1=CCC2CC12,59024,2204412
CC(CC#N)C1COC1,61261,4090090
COC12CCC(C)C1C2,107064,9788848
CC1C=CC(C)(O)CO1,93686,4855726
C#CC(C)(O)COCC,121810,7980317
C#Cc1ccc(O)cn1,28662,5686745
O=C1C2CCCC1OC2,43176,5953085
CC1=CC(C)C(=O)N1C,84078,7538584
C#CC1(C2CC2)CC1C,87038,5832202
CC1CC2=CCC(O)C21,90321,6147247
CC1=C(N)C(O)CC1=O,85000,2072192
C#CC1(NC=O)CC1O,87345,4893145
CC1COC2COC1C2,95309,6299338
C#CC(OC)C(O)C#N,99559,9565632
CC1CC(C(C)C)C1=O,59338,2044450
CC12C3C=CC1CC2C3,67370,2631298
CCC(=O)C1(CC)CC1,98457,6944770
CCCC1COC2CC12,121255,9042691
C1CC1OC1C2COC21,36895,1981925
OCC1(O)C2C=CCC21,103454,7288509
C#CCCOC1COC1,36770,1043673
CC1=CC2OC1CC2=O,74783,2735446
CC1(C)CCC=C1C#N,64297,926962
CCOc1cnc(C)[nH]1,32932,8428533
CC1CC=C(C(C)O)C1,59021,416863
CC(=O)C#CC(C)C#N,56390,2384885
CC(C)(C)C1(O)CCC1,57353,2188471
C#CC1CC12COCO2,35230,2272614
C#CC1CC2CC2(C)O1,70259,2928376
OCC1COCCOC1,116519,7592368
OCC1(C2CC2)CCO1,105543,7332188
OC12CCC1CCOC2,73281,6473141
CC1C2OCCOC12C,84014,7762882
C#CCC1OC2(C)CC12,69418,647886
C#CC(O)COC(C)C,60356,110618
N#CC#Cc1cnco1,23937,6528880
N#CC12C3CC1CC2C3,33654,6277127
CNc1cocc1NC,32531,9173671
CC1=CCOC(=O)C1N,75941,1467791
C#CC1=CCC(C)C1O,92677,6927790
CC#CC(CO)C(N)=O,99691,3468481
CC(=O)C1(C)CNC1=O,54218,3634964
CC1CC1(C#N)C1CC1,87041,6946862
CC(=O)C1CCC1(C)O,55273,3663932
CCCC1CCOCC1,121394,6984256
CCC12COC(CO1)C2,108201,3317491
CC1OC2CC(O)C1O2,91364,6640160
COC1CC(C)(C#N)C1,112593,8317745
CC(C#N)C#CC1CC1,56400,3123964
CC1(CC#N)OCC1=O,64745,1866208
CC1=CCOC1C1CC1,75471,3213537
CCOC1C(=O)CC1O,120017,8694154
CN(C)C1CNC1C#N,59694,8651656
Cc1cc(N)cc(=O)[nH]1,27788,1686400
CCc1cc(N)ncn1,32104,4065981
CC1CC2CC(O)CC12,91383,4397709
CC(C#CCO)CCO,117882,3990425
CCC1(O)CC2CCC21,104057,2688415
CCCc1[nH]ccc1C,32727,1145697
C#CC(C)C12CC1CO2,56758,3390824
O=C1NCC1C1CCC1,46365,4759329
O=CNCC12CC1CO2,52116,6621527
CN1CC(NCC#N)C1,86987,8686160
C#CC1CC(O)C=C1C,85658,3219457
CC1C(C)C1(O)C1CC1,76405,244915
CC1(O)CC2CCC2C1,63970,492521
CCCC1OC2CC2O1,120961,6982859
N#CCNCC1COC1,36782,5448366
OCC1CC2=CCCC21,114282,7380167
C#CCOC(C)CCO,118262,1020699
N#CCCN1CC=CC1,36711,4454127
CC1OCOC2CC12C,96129,6930674
C#CC1CCC(CC)O1,115413,3723703
COC1C=CCCOC1,116484,7040571
CC(C(N)=O)C1(O)CC1,57209,1178842
Cc1ccc(O)c(C)n1,28438,1386279
CCCOC(=O)CCO,121743,8624712
C#CCC(C)(CC)OC,100328,5844212
CC(O)C1CCC1(C)C,59659,127412
CC12CC(=O)C1CC2O,90357,788061
OC1CCC12CCCC2,94467,7357988
CCC#CCCC(C)O,97970,5651065
CC1CCC(C(C)C)O1,59641,672536
CC1(O)C=CCNC1=O,63245,351750
O=C1CC2(C=CN1)CC2,45779,6796790
CCC1(CO)CC(=O)O1,104704,3331457
COC1C(=O)CC1C#N,110166,7862298
CCCCn1cncn1,126598,7882705
CCCC#CC(=O)C#N,116837,3860760
N#CC#CC1C2COC12,33324,4453923
COC(C)C1CC1(C)O,101257,9644790
CC1(C#N)C=CCCN1,66328,662273
N#Cc1ccn(C=O)c1,25447,6363721
OCC1=CCOCC=C1,109387,7635554
COC1(C)CC=CC1C,104093,9548473
C#CC(C)C12COC1C2,56759,3044547
CN(C)C1C=CCC1=O,59294,8718774
N#CC1CC(O)CC1=O,85657,4893105
C#CCOC(=O)COC,117437,6534778
OC1CC2CC12C1CC1,91546,7291110
C#CCC(=O)CC(C)=O,55563,3800451
CC1(O)CC=C2CCC21,64006,2289223
COC1C(O)C12CCO2,109714,7456795
CC(O)CCC(C)C#N,60359,2962911
CCC1CC(C)=CCO1,115972,4102373
C#CC1(O)C(C)C1CC,109607,3851516
CC(CO)C1OCC1=O,101398,3272374
CC1OC(C)C12COC2,86310,6565791
CC1C2=CCCC2C1C,76820,836346
CCC1C2OC(C)(C)C12,110833,3355956
COCC#CC(C)(C)O,116865,5735436
CCC1(C)CC1C1CC1,103850,2919300
CC#CC1(CC)CC1O,105176,1653539
CC(C)OCC(O)CO,101812,1856153
C#CCC1(CC)CCC1,104522,3554258
CC1C2C=CC1OCO2,83963,7728815
CCCNCC(=O)C#N,122762,8387331
CNC(=O)CCC(C)O,99273,9456631
CC1C=C(C(N)=O)CO1,93569,6869578
C#CCOCC(C)CO,101861,2498028
CCC(C)(C)C(F)(F)F,133744,6580826
CCCNc1ccon1,126659,8653431
O=C1CC(O)CC=CN1,93082,6973501
CC(O)C(C)(C)CC#N,58120,1028926
OCC12COCC1CO2,108526,7650646
CC1CCC2C=CC1O2,95146,6401143
CCc1cn(C)cc1C,31657,2559761
Nc1cc(CCO)co1,33113,6100858
CC1COCC2COC12,96179,7017082
CC1C(=O)CC12CCC2,75796,1870999
N#CCC1CCCC1O,96034,7287507
CC1=C(C)CC=CC=C1,73847,1296296
O=C1C=CC(CO)CC1,115197,7577484
CC1CC(C#N)C(=O)O1,85649,5412658
CC(=O)C#CCC(C)O,59824,409577
CCNC1=CC(=O)NC1,119756,8784284
N#CC1CC=CCC1O,93122,7269434
C#CC(=O)NC(=O)CC,98924,5370202
N#CC1CC2CC2C1O,82349,6398653
COC1C=CCC(C)O1,112929,5385431
CC1C(=O)OC12CCC2,75801,4025911
C1#CC=CCOCC=C1,42055,3266396
COC(C)(CO)CC#N,100339,9653448
CC(=O)CCC(O)CO,101760,3123691
C#CC1C=CC2CC12C,70106,2027528
CC1=CC(=O)C(CO)C1,112632,487067
COC12CCC(=O)C1C2,106935,9517875
CC1OC(=O)C(C)C1O,85062,6748430
Cc1coc(CC#N)c1,29377,140358
N#CC#CC1(N)COC1,65888,4971744
C#CCCn1cccn1,123354,3157537
CC1C=CC(=O)CCC1,95660,6496074
CC1=CC(O)CC(C)C1,86434,6589183
COC(C)C1CC(C)C1,101237,9389217
CCC1COC(C#N)C1,115417,2008368
CC1(CC#N)C=CCO1,64764,617402
CC(C)C1CC12CCC2,59420,1562307
O=CN1CC2CC2C1=O,50311,4766539
CC(O)C1COC1CO,115708,52912
CC12CCCC1OCO2,73681,1134094
CC(O)C(C)(O)C1CC1,58112,22701
CC(C)C1OCOC1=O,59740,3032130
C#CC1C=CC(O)CC1,94025,7288684
C1CC2OC3CC3C2C1,38960,2955408
O=c1oc2c(o1)CCC2,24994,4373694
COCC(C)CC(N)=O,118203,5191815
CC1=CCCN1C(N)=O,55383,1093135
C#CC1CC2(O)COC12,72865,4871734
CCC1(C)C=CCC1=O,103526,3719429
O=C1CCC(=O)C(O)C1,85598,7216922
C#CCC1COCOC1,36522,2955173
CCCC#CC(=O)CC,116848,3112201
CC1=CC2(C)CC2CC1,74425,568681
CC1CC(=O)NCCO1,96266,6487100
CC1CC(C2(O)CC2)O1,86549,6399558
CC1C(CO)C2CC12O,111278,2395559
CC1C2CC(C)(C#N)C12,80361,312342
CC(C)C1(C2CC2)CC1,58629,2349628
CCC(C)(C#N)CCO,117755,6431920
COC1C=CCNC1=O,112105,7757061
CC(C)C1OCC2CC21,59709,938267
C#CCc1cnccn1,24027,4005629
COC1CC(C)C2CC12,112844,7858046
CC(O)C1CC=CCO1,59729,660771
Cc1ccoc(=O)c1C,26578,1567583
CC1=CC(C#N)CC1=O,74343,649799
CC1=CCNC(=O)C=C1,75418,1130008
CC1CC2(CCC2O)O1,90029,6576126
O=C1CCCOC12CC2,47725,4507754
CCNC(=O)C(C)CC,117164,8649834
CC1=CC2CC2CC=C1,74897,2437509
O=C1CN(C2COC2)C1,43635,6918215
CC1CC(C)(C)N1C=O,85890,5371659
CN1CCC(N)=CC1=O,93768,9915407
CCn1c(C)ccc1N,32572,8324562
C#CCOC12CCC1C2,36613,1352337
COC1C2COC(=O)C21,111664,7766317
CC1=CCC(C#N)CC1,75177,72655
C#CC1C2CCC1OC2,35031,3976924
CCOC(C)(C#N)CC,117783,8369850
COc1cnc(C)cn1,31847,9350066
O=C1OCCCCCO1,47946,5072569
CC(=O)Cc1ccno1,124297,2384498
CC1OC(C#N)CC1O,86888,6701393
OCC1=CCC2(CC2)C1,109224,7497477
CC1CC1C1CC(O)C1,88662,5316981
CC1CC(NC=O)C1O,86943,5268449
CC1CC(O)C(C#N)N1,86228,4677600
N#CCC1OCC1CO,115762,7433528
C#Cc1cocc1OC,32505,9667382
C#CC(=O)C1CC(=O)C1,42236,4521149
CC1=CC(C)(C)C(=O)N1,74260,183212
N#CCC1CC(=NO)C1,22395,7544315
CCOC1CCCC1C,121358,8742119
N#CC12CCN1CC2O,92412,7281987
O=CNC12CC(=O)C1C2,51106,6199599
COC(C)(C)C#CC#N,99938,9411267
COC1C(=O)C=CC1C,109909,8320109
CC(C)C1=CCC(O)C1,59019,3486204
C#CCC(=O)NCCO,121684,7634994
CC(C)Cc1cn[nH]n1,124570,827881
CCC(CCO)C(C)C,118462,9986257
COC1CC(C)C(=O)O1,112682,9993118
CC1=CCC(C)C1CO,110008,7102278
C#CC12CCC=CC1C2,33919,881549
C#CC12CC=C(C)C1C2,75218,503094
COCC(C)(O)C(C)C,117663,4921603
CCC(C)(O)C1(C)CC1,100019,6015845
CC(=O)N1C=CC(C)C1,86732,5799995
C#Cc1ncnn1CC,126819,8088110
CCC(C)(C)NC(C)=O,100085,4515054
COc1coc(CO)c1,31749,9412106
N#CCN1CC2CCC21,36442,5005895
CC1C=CC2CC2CO1,95229,6742251
OCC#CCOC1CC1,97979,6979454
C#CC1C=CCC(O)C1,92924,7281247
CC1=CNC2(CC2)C1=O,75237,681013
CCC1CC(C(C)C)C1,112963,3787586
CC1COC1CCCO,122625,4847730
COCC1CC2OCC12,120989,5976432
CC1C=CCC2COC12,84853,7736450
CC(C)C1CC1(C)CO,103822,797980
O=C(CCO)CC1CC1,117388,7654730
C#CC1CC1(C#N)CO,105144,7350539
NC(=O)C1=CCOCC1,54687,5082421
CC1CC=C2CCC2O1,92840,5956668
CC#CC(CCC)=NO,22191,3242406
CC(=O)CC1(C)CCC1,55680,596436
CC1(O)CC1C#CCO,97772,143883
C#CC1C(C)OC2CC21,91980,6286860
OC1C2CCOC1CO2,83591,5851891
O=C1CC(=O)C2C(O)C12,78157,5108355
CC(C)COC(=O)CO,99259,3917801
CC1=C(C#N)C(=O)NC1,73738,241167
O=C(OCCO)C1CC1,121668,7626055
N#CCCC1C(O)C1O,76707,4550860
CCC1(C)CCOC1C,104401,4290723
COCc1cccnc1,33016,6419946
N#CC1CCC2(CC2)C1,35744,5386660
C#CC12OCC1OC2C,92394,5959263
CCCC1OCC12CC2,121151,9927619
C#CC1=CCCOC1=O,47629,4487019
OC1(C2CC2)CCCC1,66249,6972720
OCCC1CC2CC2O1,120972,7463619
CC#CC(=O)OC(C)C,52552,2244513
C#CC1C2NC(=O)NC12,44128,5898760
CC(C)C#CC(C)(C)C,57754,1487934
C#Cc1cnc(=O)[nH]c1,25051,5452599
C#CC1CC(C)C1CO,109965,6487124
CCC1(O)CN(C)C1=O,103614,3432509
C#CC1C(=O)NC1CC,112220,4060762
O=C1CCCOCCO1,47925,4409045
CC1CC2(C)OC(C)C12,89299,7101601
O=C1CNC2(CC2)C1O,75930,5700775
CC1=CC2(C)CCC1C2,74439,1327174
OCCC12CCC1CO2,119740,7536468
C1OCC2CCC(C2)O1,41814,4269522
CC1CC2CC(=O)N2C1,91233,6352407
C#CC1=CC2CCC1C2,34555,623355
CCC1OC(C)C=C1C,112863,1210725
C#CCc1cc(C)no1,125751,2234955
O=CN1CC2COCC21,50383,5686152
CC1C(O)C1OCCO,122342,1534943
COC1CC(=O)C(O)C1,112685,7336230
CC12CCC(CC1O)C2,92356,3534421
Cc1cc(C(N)=O)co1,25881,1246007
CCC1CC1(C)C(C)C,113193,4038361
CCC(O)(CC)C(C)O,100298,1432881
O=C1C=CCCNC1=O,47637,5988241
CCC1C2CC(C)(C)C12,110829,4336357
OCC1CC=CC=CC1,115077,7515620
C#CC(O)CC(C)CO,101623,3459678
CC(C)N1CCCC1=O,59741,2823287
CC1OCC=CC(=O)O1,95490,4821108
OC1CCC12C=CCO2,94455,7274988
C#CC1C=CC=CC=C1,35096,379327
CCC(=O)C1(C)CCO1,98437,6130950
C#Cc1nccnc1O,28998,6261828
C#CC(O)CCC(C)C,60348,2743139
NC(=O)NC12CCC1C2,55771,5572262
CC(=O)C#CC1CC1C,88216,6718477
C1CC2CCOC2CO1,42024,1689992
CC(O)CC1CC(C)C1,60164,904322
O=c1ccc(CO)co1,32369,7392916
N#CCCN1CC2CC21,36696,5544597
FC(F)(F)C1C2CCC21,133568,4404747
O=C1OCC2C=CC1O2,46848,5280670
C#CC1=CCN(C)C1=O,92670,9795458
N#CC(=O)C#CC1CC1,42149,4919281
CC1OCC(C)(C)C1C,93675,6742107
C#CC1C=CC(C)CC1,94018,5145090
CC(C#N)c1ccco1,26034,2377553
CCC1C=CCC(C)C1,112923,1290125
C#CC1C(O)C1CCO,119945,7486429
COCC1CC12CCC2,120661,5626092
C#CC1(N)C(N)C1C#N,76027,4812257
C1CC23COCC2CC13,41472,1689917
N#CC1CC2(CC2O)O1,87750,4509175
CC#CC(O)C1CC1O,52684,2339376
CCC1CC1(C)C1CC1,113214,3852289
CC(C)C1(O)CCC1C,58561,2204114
C#CC1NC(C)CC1=O,85638,7675392
CC1=CCC2CC2OC1,75348,2967525
CC1(C)CC(CO)C1=O,112538,1945993
CC1OC2CC2C1(C)C,91943,5174949
OC12CCC1C2C1CC1,73031,6972772
C#CC1(C)COCCO1,66359,1588714
N#CC12C=CC(C=C1)O2,33807,5997398
CC1=CC2CC1C=C2C,74772,2073670
CCCCC(CC)=NO,22502,6984524
COC12COCCC1C2,107671,9745478
CC1(CO)CC=CC1O,104084,2303521
CCC1C(=O)COC1=O,109479,3225647
C1=CC2(CCCC1)CC2,40270,3912958
CC1OC2CCC2C1O,92540,6430300
CCC1C2OC(C)OC12,110880,3088867
CC(=O)C(CO)C(C)=O,99713,802934
O=CN1CC2CC(O)C21,91441,7278044
C1=CCC2(CCC2)OC1,40935,2251359
CC1C(CCO)C1(C)C,119900,1431883
CC1CC(O)C(C)C1C,86198,6738402
COCCC#CCCO,121569,5626215
CCCCc1cnon1,126594,8425557
C#CC(=O)c1ccon1,130549,4953898
CC(C)(C)C1OCC1=O,57469,1311415
CC1=CCC=CC2CC12,75395,124992
CC1CC(O)C(=O)C1=O,86126,6926840
CC1C=CCC(=O)C=C1,84758,7209390
CCCC#CC1COC1,116931,2627555
C#CC1CC(=O)C1(C)C,62524,261552
CC1C(C)C(C#N)C1O,76303,1130640
CC#CCC(=O)C(N)=O,53467,4220930
CC#CC(N)(C#N)CC,99797,8967800
CC1CCCOC1CO,116438,5256592
C1#CCCCCC=CC1,42075,2695190
N#Cc1cc(CO)co1,32401,7633113
CC#CC(=O)C1CCO1,52533,1989707
C#CC1C(=O)NCC1O,93328,7278260
C1#CCC=CC=CC=C1,39606,4134361
O=C1C=CCC2COC12,43385,4772961
C#CC1(C#N)C=CCC1,33553,2766741
CC12COC(CCO1)C2,72492,77428
OC1CC2C=CCC1O2,91752,7368596
CC(C#N)C1NCC1=O,57026,4222147
C1=CCC2(C1)CCCO2,42082,3863154
C#CC1C(O)C12CCC2,76058,5748753
C#CCCC1(CO)CC1,105465,7264839
OCC1CCC12CC2O,115636,7599711
CC#CC1=CCNC1=O,53083,794648
O=C1CCCC2CCC12,47587,5363348
CCC1COC2(C)CC12,115799,4238449
COC1C(O)C1C(C)C,109774,8829548
O=C1CC2(C1)CC(O)C2,89555,4844522
C1=CC2(CCC1)CCO2,40949,379897
CC1CC(CO)C1(C)O,112723,5289122
CC1C=C(C#N)CC1O,85627,7241187
CCn1nccc1OC,126813,8702533
CN1C(=O)CCC1CO,115165,7886743
CC1C2C(=O)CC12C#N,77780,163644
CCC(O)C1CCC1O,101442,3891275
C#CC(NC=O)C(C)O,58398,112322
C#CC1(CCC)CC1C,119189,3847204
CCC(=O)NC(C)CC,101574,6432415
CC(=O)CC1(CO)CC1,104575,3635216
COC12CCC1C(O)C2,108322,9451590
CC1CC=CN1C(N)=O,92966,6448167
OCC(CO)CC1CC1,102662,7213956
C1OC2CC3(CC3)C2O1,40094,3510962
CCOC1CC(C)C1O,120487,8501382
CC1CC(C(=O)C#N)O1,86516,6839332
C1=CC2CCC2CCC1,41776,3467909
N#CCCC1OCCO1,36738,5826211
COC1(C)C=CCC1O,103547,9605466
CCC1CC(CO)C1=O,113055,1341620
O=C1OC2C(CO)CC12,114416,7678988
Nc1cc(CCO)c[nH]1,33112,4560568
OCC1OCC12CCO2,115659,7515769
C1=C2CCC2OCOC1,41531,624001
C#CC1(C)C(=O)CN1C,85113,8075724
O=C1COC1C1CCO1,46363,4458285
COC1(C(C)C)COC1,105524,9380746
CCC(C)(CC)C(C)O,100292,5058806
CC(C)(C)c1cnco1,26089,1991911
C#Cc1cnc(C)nc1,28642,2635171
CC1CC(=O)C(=O)CN1,93171,7203402
